urllib3.connectionpool:DEBUG:2022-10-17 19:31:49,414:Starting new HTTPS connection (1): www.bestbuy.com:443
PIL.Image:DEBUG:2022-10-17 20:56:53,334:Importing CurImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,334:Importing DcxImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,336:Importing DdsImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,336:Importing EpsImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,376:Importing FitsImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,376:Importing FitsStubImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,377:Importing FliImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,377:Importing FpxImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,378:Image: failed to import FpxImagePlugin: No module named 'olefile'
PIL.Image:DEBUG:2022-10-17 20:56:53,379:Importing FtexImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,379:Importing GbrImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,380:Importing GifImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,380:Importing GribStubImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,380:Importing Hdf5StubImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,381:Importing IcnsImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,383:Importing IcoImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,383:Importing ImImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,384:Importing ImtImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,385:Importing IptcImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,385:Importing JpegImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,385:Importing Jpeg2KImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,386:Importing McIdasImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,386:Importing MicImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,387:Image: failed to import MicImagePlugin: No module named 'olefile'
PIL.Image:DEBUG:2022-10-17 20:56:53,387:Importing MpegImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,388:Importing MpoImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,388:Importing MspImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,389:Importing PalmImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,390:Importing PcdImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,391:Importing PcxImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,391:Importing PdfImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,398:Importing PixarImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,398:Importing PngImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,398:Importing PpmImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,398:Importing PsdImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,399:Importing SgiImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,399:Importing SpiderImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,400:Importing SunImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,401:Importing TgaImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,401:Importing TiffImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,401:Importing WebPImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,404:Importing WmfImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,404:Importing XbmImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,405:Importing XpmImagePlugin
PIL.Image:DEBUG:2022-10-17 20:56:53,406:Importing XVThumbImagePlugin
urllib3.connectionpool:DEBUG:2022-10-17 20:56:53,409:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:53,493:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 20:56:53,496:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:53,708:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 391
urllib3.connectionpool:DEBUG:2022-10-17 20:56:53,711:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:53,773:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 20:56:53,777:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:53,877:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv11d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:53,880:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:53,953:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 20:56:53,956:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,044:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv12d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 393
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,048:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,130:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,134:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,228:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv13d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,231:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,284:https://m.media-amazon.com:443 "GET /images/I/31yfLJJHpML._AC_US40_.jpg HTTP/1.1" 200 624
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,287:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,368:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv14d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 393
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,372:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,431:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,435:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,532:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730_sd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 396
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,535:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,591:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,594:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,728:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 391
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,732:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,790:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,793:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,871:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv11d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 393
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,875:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,945:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:56:54,949:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,123:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv12d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 393
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,127:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,184:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,188:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,274:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv13d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,277:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,331:https://m.media-amazon.com:443 "GET /images/I/41HmgodJz+L._AC_US40_.jpg HTTP/1.1" 200 835
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,334:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,470:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv14d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,474:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,525:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,529:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,689:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730_sd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 395
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,692:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,786:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,795:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,895:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 391
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,898:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,953:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:56:55,956:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,033:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv11d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,037:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,088:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,091:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,180:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv12d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,183:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,236:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,240:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,325:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv13d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 393
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,328:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,393:https://m.media-amazon.com:443 "GET /images/I/41QuJ9S84fL._AC_US40_.jpg HTTP/1.1" 200 806
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,396:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,479:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv14d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,483:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,543:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,547:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,620:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730_sd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 395
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,623:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,692:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,695:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,814:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 391
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,817:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,881:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,885:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,969:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv11d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 393
urllib3.connectionpool:DEBUG:2022-10-17 20:56:56,973:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,038:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,041:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,117:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv12d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 392
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,121:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,173:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,176:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,286:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv13d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,290:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,345:https://m.media-amazon.com:443 "GET /images/I/313Hc1yIQdL._AC_US40_.jpg HTTP/1.1" 200 565
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,348:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,483:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv14d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,486:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,546:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,551:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,626:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730_sd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 395
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,629:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,704:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,707:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,794:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 391
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,797:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,852:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,855:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,993:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv11d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:57,996:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,048:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,051:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,219:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv12d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 393
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,222:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,274:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,278:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,370:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv13d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,373:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,444:https://m.media-amazon.com:443 "GET /images/I/31vHFKBKMQL._AC_US40_.jpg HTTP/1.1" 200 660
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,447:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,537:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730cv14d.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 394
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,540:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,597:https://m.media-amazon.com:443 "GET /images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 745
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,600:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,672:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730_sd.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 395
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,675:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,731:https://m.media-amazon.com:443 "GET /images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 745
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,735:Starting new HTTPS connection (1): pisces.bbystatic.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,822:https://pisces.bbystatic.com:443 "GET /image2/BestBuy_US/images/products/5870/5870730ld.jpg;maxHeight=54;maxWidth=54 HTTP/1.1" 403 390
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,825:Starting new HTTPS connection (1): m.media-amazon.com:443
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,899:https://m.media-amazon.com:443 "GET /images/I/51VPQmnwOHL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.jpg HTTP/1.1" 200 745
urllib3.connectionpool:DEBUG:2022-10-17 20:56:58,902:Starting new HTTPS connection (1): pisces.bbystatic.com:443
